SMILES,Is_Starter,SourceDirectories
CC(O)O[C@H]1[C@H]2OC(O)[C@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]2O[C@@H]1CO,False,InosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12,False,InosineOnly_gen3
CC(O)O[C@H]1[C@H]2Oc3nc4c(ncn4[C@@H]2O[C@@H]1CO)c(=O)[nH]3,False,InosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(ncn32)c(=O)[nH]1,False,InosineOnly_gen3
CC(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
O=C(O)CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(O)(C#N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(N)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
O=C(CO)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OC(O)CO)[C@H]1O,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C,False,InosineOnly_gen3
CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(=O)O,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)n(C(C)=O)cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(=O)O[C@@]1(C)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@]1(C)O,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]1(C)CO,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@@](C)(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(C)O,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]cnc32)O[C@@H]1CO,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C)nc32)O[C@@H]1CO,False,InosineOnly_gen3
C[C@]1(OC=O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@H](O)[C@H]1OC=O,False,InosineOnly_gen3
C[C@]1(O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1OC=O,False,InosineOnly_gen3
C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O,False,InosineOnly_gen3
Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC=O,False,InosineOnly_gen3
CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O,False,InosineOnly_gen3
Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC=O)c(=O)[nH]1,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OCC(O)O[C@H]21,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COCC(O)O[C@@H]1[C@@H]2O,False,InosineOnly_gen3
CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2O,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2,False,InosineOnly_gen3
CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@]21O,False,InosineOnly_gen3
CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@]2(CO)O[C@@H]12,False,InosineOnly_gen3
CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]2(CO2)[C@H]1O,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@@H]2Oc3nc4c(ncn4[C@@H]1O[C@@H]2CO)c(=O)[nH]3,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3,False,InosineOnly_gen3
CC(O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
O=C(O)CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(O)(C#N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(N)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
O=C(CO)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
COC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(O)CO,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C(=O)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)n(C(C)=O)cnc21,False,InosineOnly_gen3
CC(=O)O[C@@]1(C)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@]1(C)O,False,InosineOnly_gen3
CC(=O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@](C)(CO)[C@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](C(C)O)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(C)nc21,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(OC2O)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(C(O)O)O[C@H]2[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(C(O)O)O[C@@H]1[C@@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@@]2(O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@]2(O)O[C@@H]12,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)O[C@]1(O)[C@@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@H]2O[C@]21O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]12OC(O)[C@@H](O1)[C@@H](O)[C@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]12O[C@H]([C@@H](C(O)O)O1)[C@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]12O[C@H](C(O)O)[C@@H](O)[C@H]1O2,False,InosineOnly_gen3
O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O1)[C@@H](O)[C@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O)[C@@H](O1)[C@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](C(O)O)[C@@H](O)[C@H]2O1,False,InosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O2)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O2)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O2,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C(O)O)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
N#CC(O)(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
NC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(COP(=O)(O)O)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](OP(=O)(O)O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](O)[C@H]1OP(=O)(O)O,False,InosineOnly_gen3
O=CC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](OS(=O)(=O)O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(CO)[C@@H](O)[C@H]1OS(=O)(=O)O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@H]1OC(COS(=O)(=O)O)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
COCC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
CO[C@@H]1C(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)C(CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[n+]1cn([C@@H]2OC(CO)[C@@H](O)[C@H]2O)c2nc[nH]c(=O)c21,False,InosineOnly_gen3
CC(=O)OCC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1C(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)C(CO)O[C@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
O=C(O)C1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]12COP(=O)(O)O[C@H](CO1)[C@H]2O,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(COP(=O)(O)O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1CO[C@](COP(=O)(O)O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@H]1OC(CO)[C@@H](O)[C@H]1OP(=O)(O)O,False,InosineOnly_gen3
O=C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1OP(=O)(O)O,False,InosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OP(=O)(O)O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@H]1OC(CO)[C@@H](OP(=O)(O)O)[C@H]1O,False,InosineOnly_gen3
O=C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OP(=O)(O)O)[C@H]1O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OP(=O)(O)O)[C@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](OP(=O)(O)O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OP(=O)(O)O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(CO)OC[C@H]2O[C@]21O,False,InosineOnly_gen3
O=c1[nH]cnc2c1nc1n2[C@@]2(CO)OC[C@@H](O)[C@H]2O1,False,InosineOnly_gen3
O=c1[nH]cnc2c1nc1n2[C@@]2(CO)OC[C@@H](O1)[C@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(CO)OC[C@@]2(O)O[C@H]21,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(CO)OC2O[C@@H]1[C@@H]2O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(CO)OC2O[C@H]2[C@H]1O,False,InosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@]1(CO)OC[C@@H](O)[C@H]1O2,False,InosineOnly_gen3
O=c1[nH]c2nc3c1ncn3[C@@]1(CO)OC[C@@H](O2)[C@H]1O,False,InosineOnly_gen3
O=C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OS(=O)(=O)O,False,InosineOnly_gen3
O=C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OS(=O)(=O)O)[C@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(C=O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1CO[C@](C=O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)CO[C@]1(C=O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(=O)O[C@@H]1CO[C@](C=O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
N#CC(O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@H]1OC(CO)[C@@H](O)[C@H]1OS(=O)(=O)O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OS(=O)(=O)O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1OS(=O)(=O)O,False,InosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OS(=O)(=O)O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@H]1OC(CO)[C@@H](OS(=O)(=O)O)[C@H]1O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OS(=O)(=O)O)[C@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](OS(=O)(=O)O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OS(=O)(=O)O)[C@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(COS(=O)(=O)O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1CO[C@](COS(=O)(=O)O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OC)[C@H]1O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC(C)=O,False,InosineOnly_gen3
COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OC(C)=O)[C@H]1O,False,InosineOnly_gen3
O=COC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
COC(=O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)C(CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1[C@H](OC)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(COC(C)=O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1[C@H](OC(C)=O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(C)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
O=CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1[C@H](O)CO[C@]1(C(=O)O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CO[C@@H]1C(CO)O[C@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](COC(C)=O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1OC(C)=O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](C)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
O=CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CO[C@@H]1CO[C@](C(=O)O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CC(OC=O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
C[C@]1(O)[C@H](O)CO[C@]1(COC=O)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
Cc1nc2c(=O)[nH]cnc2n1[C@@]1(COC=O)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
C[C@]1(O)CO[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O,False,InosineOnly_gen3
CC1O[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O,False,InosineOnly_gen3
Cc1nc2c(ncn2[C@@]2(COC=O)OC[C@@H](O)[C@H]2O)c(=O)[nH]1,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@]12COC(O)CO[C@@H]1[C@H](O)CO2,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]12COC(O)CO[C@H](CO1)[C@H]2O,False,InosineOnly_gen3
CC(O)OC1O[C@@H]2[C@H](O)CO[C@@]12n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
CC(O)OC1O[C@@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)[C@@H]2O,False,InosineOnly_gen3
CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@H]2O[C@]21O,False,InosineOnly_gen3
CC(O)OC[C@]12OC[C@@H](O)[C@H]1Oc1nc3c(=O)[nH]cnc3n12,False,InosineOnly_gen3
CC(O)OC[C@@]12OC[C@@H](Oc3nc4c(=O)[nH]cnc4n31)[C@H]2O,False,InosineOnly_gen3
CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@]2(O)O[C@H]21,False,InosineOnly_gen3
CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC2O[C@@H]1[C@@H]2O,False,InosineOnly_gen3
CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC2O[C@H]2[C@H]1O,False,InosineOnly_gen3
CC(O)OC[C@]12OC[C@@H](O)[C@H]1Oc1nc3c(ncn32)c(=O)[nH]1,False,InosineOnly_gen3
CC(O)OC[C@@]12OC[C@@H](Oc3nc4c(ncn41)c(=O)[nH]3)[C@H]2O,False,InosineOnly_gen3
CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CCOC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CCC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC(C)=O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OC(C)=O)[C@H]1O,False,InosineOnly_gen3
O=C(O)CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(O)(C#N)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(N)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=C(CO)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
COC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(COC(O)CO)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)C[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC(=O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)n(C(C)=O)cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC(C)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@]1(C)O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2c(C)nc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@](C)(O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC(C)[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)OC[C@]1(n2cnc3c(=O)[nH]c(C)nc32)OC[C@@H](O)[C@H]1O,False,InosineOnly_gen3
CC(=O)O[C@@H]1[C@H](O)C(CO)O[C@@H]1n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[C@]1(OC=O)[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]cnc21,False,InosineOnly_gen3
C[C@]1(O)CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1OC=O,False,InosineOnly_gen3
CC(O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1OC=O,False,InosineOnly_gen3
CC1O[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@H](OC=O)[C@@H]1O,False,InosineOnly_gen3
Cc1nc2c(=O)[nH]cnc2n1[C@@]1(CO)OC[C@@H](O)[C@H]1OC=O,False,InosineOnly_gen3
Cc1nc2c(ncn2[C@@]2(CO)OC[C@@H](O)[C@H]2OC=O)c(=O)[nH]1,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@@]1(CO)OC[C@H]2OCC(O)O[C@H]21,False,InosineOnly_gen3
O=c1[nH]cnc2c1ncn2[C@]12COCC(O)O[C@@H]1[C@H](O)CO2,False,InosineOnly_gen3
